Symbol: B6Z19,,,,,,,Study: VOL,
Date Time,Symbol,Open,High,Low,Close,Change,Volume,Open Interest
8/5/2010,B6U10,1.5884,1.5922,1.5816,1.5877,-0.0015,84564,137051
8/6/2010,B6U10,1.5887,1.5997,1.5835,1.5963,0.0086,103929,132584
8/9/2010,B6U10,1.5989,1.5993,1.589,1.5894,-0.0069,60100,137265
8/10/2010,B6U10,1.5904,1.5907,1.5707,1.5875,-0.0019,133605,142227
8/11/2010,B6U10,1.585,1.5875,1.5625,1.5669,-0.0206,160091,138130
8/12/2010,B6U10,1.5643,1.5711,1.5559,1.5564,-0.0105,106291,137759
8/13/2010,B6U10,1.5573,1.568,1.5564,1.5589,0.0025,94594,141046
8/16/2010,B6U10,1.559,1.5701,1.5531,1.5644,0.0055,98336,145491
8/17/2010,B6U10,1.5657,1.5695,1.5549,1.5569,-0.0075,119524,141441
8/18/2010,B6U10,1.5577,1.5688,1.5495,1.5604,0.0035,122229,140351
8/19/2010,B6U10,1.5598,1.5671,1.5506,1.5593,-0.0011,143432,139246
8/20/2010,B6U10,1.5589,1.5594,1.546,1.553,-0.0063,93233,138811
8/23/2010,B6U10,1.5534,1.5619,1.5497,1.5531,1E-04,90494,137457
8/24/2010,B6U10,1.5501,1.5531,1.5369,1.5438,-0.0093,126844,139333
8/25/2010,B6U10,1.5403,1.5471,1.5386,1.5448,0.001,96126,141989
8/26/2010,B6U10,1.5469,1.5597,1.5448,1.5523,0.0075,113403,139271
8/27/2010,B6U10,1.5521,1.5547,1.5441,1.5512,-0.0011,108769,136788
8/30/2010,B6U10,1.553,1.5577,1.5448,1.5464,-0.0048,61583,140744
8/31/2010,B6U10,1.5458,1.5474,1.5325,1.5331,-0.0133,122258,144196
9/1/2010,B6U10,1.5346,1.5491,1.5334,1.5443,0.0112,127233,141435
9/2/2010,B6U10,1.5452,1.5454,1.5349,1.5386,-0.0057,93376,142394
9/3/2010,B6U10,1.5394,1.5472,1.5389,1.5446,0.006,101951,139536
9/7/2010,B6U10,1.5448,1.5488,1.5295,1.5342,-0.0104,184970,145712
9/8/2010,B6U10,1.5355,1.5534,1.5342,1.5478,0.0136,214560,148816
9/9/2010,B6U10,1.5472,1.5479,1.5375,1.5429,-0.0049,158122,145146
9/10/2010,B6Z10,1.5424,1.5459,1.5332,1.5341,-0.0088,157527,142129
9/13/2010,B6Z10,1.5341,1.5479,1.5341,1.5395,0.0054,103224,70517
9/14/2010,B6Z10,1.5415,1.5577,1.5336,1.5555,0.016,136526,74850
9/15/2010,B6Z10,1.5527,1.5642,1.5438,1.5609,0.0054,111352,73231
9/16/2010,B6Z10,1.5619,1.564,1.5528,1.5632,0.0023,95553,73621
9/17/2010,B6Z10,1.5617,1.5721,1.5585,1.5611,-0.0021,81557,71374
9/20/2010,B6Z10,1.5642,1.5678,1.5527,1.5534,-0.0077,76321,71735
9/21/2010,B6Z10,1.5538,1.5636,1.5494,1.5611,0.0077,93164,68047
9/22/2010,B6Z10,1.5594,1.5706,1.5591,1.566,0.0049,114937,70142
9/23/2010,B6Z10,1.5646,1.5734,1.5604,1.5685,0.0025,99559,68683
9/24/2010,B6Z10,1.5671,1.5835,1.5633,1.5809,0.0124,99164,74633
9/27/2010,B6Z10,1.5814,1.5859,1.5778,1.5846,0.0037,65795,77263
