Symbol: E6Z19,,,,,,,Study: VOL,
Date Time,Symbol,Open,High,Low,Close,Change,Volume,Open Interest
9/30/2010,E6Z10,1.3617,1.3678,1.3553,1.3634,-0.0003,435494,187493
10/1/2010,E6Z10,1.3624,1.3786,1.3611,1.3772,0.0138,324910,188528
10/4/2010,E6Z10,1.3784,1.3784,1.366,1.3679,-0.0093,263362,189600
10/5/2010,E6Z10,1.3669,1.3854,1.3632,1.384,0.0161,365179,197406
10/6/2010,E6Z10,1.3827,1.3942,1.3792,1.3929,0.0089,341865,193434
10/7/2010,E6Z10,1.3917,1.4022,1.3849,1.3922,-0.0007,450794,197762
10/8/2010,E6Z10,1.3911,1.3978,1.3825,1.3904,-0.0018,413811,186929
10/11/2010,E6Z10,1.3993,1.4001,1.3859,1.388,-0.0024,192622,188790
10/12/2010,E6Z10,1.3874,1.3931,1.3768,1.3906,0.0026,397171,197836
10/13/2010,E6Z10,1.3911,1.3996,1.3905,1.3956,0.005,295854,202321
10/14/2010,E6Z10,1.3953,1.4116,1.3948,1.4049,0.0093,336681,205611
10/15/2010,E6Z10,1.407,1.4156,1.3929,1.3954,-0.0095,460480,209085
10/18/2010,E6Z10,1.3964,1.399,1.3823,1.3988,0.0034,317548,217114
10/19/2010,E6Z10,1.3938,1.3996,1.3703,1.3732,-0.0256,486252,219761
10/20/2010,E6Z10,1.3732,1.3982,1.3688,1.3949,0.0217,439439,219081
10/21/2010,E6Z10,1.3949,1.4042,1.3862,1.3922,-0.0027,415172,212940
10/22/2010,E6Z10,1.3919,1.3966,1.385,1.392,-0.0002,268812,209685
10/25/2010,E6Z10,1.3942,1.4072,1.3926,1.3967,0.0047,285028,210272
10/26/2010,E6Z10,1.3948,1.3974,1.3817,1.384,-0.0127,341070,209103
10/27/2010,E6Z10,1.3851,1.3871,1.3726,1.3752,-0.0088,359850,204736
10/28/2010,E6Z10,1.3769,1.3939,1.3761,1.3919,0.0167,368886,207292
10/29/2010,E6Z10,1.392,1.3946,1.38,1.3888,-0.0031,351237,207188
11/1/2010,E6Z10,1.3961,1.4005,1.3856,1.3881,-0.0007,290170,201079
11/2/2010,E6Z10,1.389,1.4052,1.3875,1.4029,0.0148,332907,206972
11/3/2010,E6Z10,1.4025,1.4201,1.3984,1.4098,0.0069,439381,202206
11/4/2010,E6Z10,1.4122,1.4276,1.4095,1.4202,0.0104,411023,211253
11/5/2010,E6Z10,1.4207,1.4245,1.4017,1.4038,-0.0164,411023,208693
11/8/2010,E6Z10,1.405,1.4079,1.3881,1.3918,-0.012,328038,206666
11/9/2010,E6Z10,1.391,1.397,1.3745,1.3826,-0.0092,444119,204528
11/10/2010,E6Z10,1.3758,1.382,1.3665,1.3773,-0.0053,492181,203587
11/11/2010,E6Z10,1.3771,1.3817,1.3632,1.3649,-0.0124,361557,204457
11/12/2010,E6Z10,1.3659,1.3774,1.3569,1.369,0.0041,484495,199760
11/15/2010,E6Z10,1.3677,1.3747,1.3561,1.3598,-0.0092,372106,200103
11/16/2010,E6Z10,1.3578,1.3652,1.3444,1.3487,-0.0111,456362,195598
